,RAW_DATA,Time
65,1148892.00,1666715993.7789617
66,1148904.00,1666715993.7920747
67,1148940.00,1666715993.8040168
68,1148962.00,1666715993.8170023
69,1149287.00,1666715993.8290467
70,1149274.00,1666715993.841103
71,1149311.00,1666715993.8545399
72,1149318.00,1666715993.8670352
73,1149315.00,1666715993.8794527
74,1149325.00,1666715993.8919988
75,1149337.00,1666715993.9041982
76,1149354.00,1666715993.9160326
77,1149577.00,1666715993.9295092
78,1149593.00,1666715993.9419937
79,1149600.00,1666715993.954607
80,1149616.00,1666715993.9661582
81,1149620.00,1666715993.979396
82,1149629.00,1666715993.9919903
83,1149644.00,1666715994.0044267
84,1149641.00,1666715994.0164044
85,1149820.00,1666715994.029457
86,1149813.00,1666715994.0419607
87,1149844.00,1666715994.0545428
88,1149854.00,1666715994.0669832
89,1149863.00,1666715994.078694
90,1149852.00,1666715994.0917976
91,1149865.00,1666715994.1037812
92,1149877.00,1666715994.1167214
93,1149874.00,1666715994.1291885
94,1148970.00,1666715994.141763
95,1148856.00,1666715994.1538649
96,1148772.00,1666715994.166729
97,1148681.00,1666715994.1787622
98,1148567.00,1666715994.1919703
99,1148495.00,1666715994.2045498
100,1148378.00,1666715994.216148
101,1147184.00,1666715994.229536
102,1147167.00,1666715994.241793
103,1147185.00,1666715994.254058
104,1147176.00,1666715994.2670028
105,1147165.00,1666715994.2789648
106,1147154.00,1666715994.2909346
107,1147158.00,1666715994.3038998
108,1147155.00,1666715994.3168888
109,1147354.00,1666715994.3288321
